200,57410,10860,0.5706261510128914,0.02007366482504604,0.3252302025782689,0.2011049723756906,1977,4576,4307,1
210,62020,11716,0.39347900307272105,0.012632297712529874,0.2217480368726528,0.13733356094230112,2153,4914,4649,1
220,65880,12444,0.31018964963034396,0.009482481517197043,0.1761491481838637,0.10615557698489232,2284,5213,4947,1
230,67978,12847,0.16330660854674242,0.00435899431773955,0.08959290106639682,0.057133961236086245,2371,5382,5094,1
240,70707,13380,0.2039611360239163,0.006651718983557549,0.10956651718983558,0.06778774289985053,2469,5623,5288,1
250,72930,13780,0.16132075471698112,0.0033381712626995644,0.08867924528301886,0.057256894049346876,2536,5792,5452,1
260,74747,14123,0.12865538483325073,0.00396516320894994,0.06677051617928202,0.04227147206684132,2612,5934,5577,1
270,77115,14589,0.1623140722462129,0.005552128315854411,0.08910823222976215,0.05483583521831517,2697,6143,5749,1
280,82070,15454,0.32062896337517793,0.01074155558431474,0.17975928562184548,0.11194512747508735,2866,6445,6143,1
290,86134,16185,0.25109669447018845,0.008649984553599012,0.14142724745134383,0.0871177015755329,3001,6742,6442,1
300,89270,16774,0.18695600333850007,0.007452009061643019,0.10385119828305711,0.06665076904733516,3124,6987,6663,1
310,91009,17124,0.10155337537958421,0.005138986218173324,0.05536089698668535,0.034220976407381455,3188,7148,6788,1
320,93494,17622,0.14101691067983202,0.00550448303257292,0.07723300419929634,0.0473839518783339,3280,7367,6975,1
330,96130,18162,0.14513820063869617,0.0050655214183459975,0.08385640347979298,0.04949895385970708,3392,7615,7155,1
340,98921,18716,0.1491237443898269,0.00507587091258816,0.08345800384697585,0.05337678991237444,3496,7853,7367,1
350,100600,19050,0.08813648293963254,0.0029921259842519685,0.050656167979002624,0.030866141732283466,3553,8000,7497,1
360,101939,19329,0.06927414765378447,0.003052408298411713,0.03761187852449687,0.023694966113094313,3619,8128,7582,1
370,104108,19760,0.10976720647773279,0.003947368421052632,0.06072874493927125,0.03770242914979757,3688,8329,7743,1
380,104757,19895,0.032621261623523495,0.0009550138225684846,0.016536818296054284,0.01050515204825333,3706,8399,7790,1
390,105436,20064,0.03384170653907496,0.0013456937799043063,0.017444178628389154,0.010566188197767145,3724,8503,7837,1
400,106071,20193,0.031446540880503145,0.0011390085673253108,0.017481305402862378,0.010003466547813599,3748,8555,7890,1
410,106839,20344,0.037750688163586316,0.0014746362563900905,0.020448289421942586,0.012485253637436099,3785,8614,7945,1
420,108421,20669,0.07653974551260341,0.0026609898882384245,0.04112438918186656,0.025593884561420484,3829,8766,8074,1
430,109530,20900,0.0530622009569378,0.001722488038277512,0.029282296650717705,0.016698564593301435,3866,8885,8149,1
440,110756,21142,0.057988837385299405,0.0019392678081543847,0.030933686500804088,0.01958187494087598,3907,8988,8247,1
450,113215,21605,0.11381624623929645,0.004304559129831058,0.060310113399676,0.03948160148113863,3985,9186,8434,1
460,115994,22142,0.12550808418390388,0.003522717008400325,0.07063499232228344,0.042859723602203956,4087,9411,8644,1
463,115997,22145,0.00013547076089410703,0.0,0.0,0.0,4087,9414,8644,1
473,119991,22897,0.17443333187753854,0.006245359654103158,0.09734899768528628,0.06114338122898196,4268,9706,8923,2
483,124225,23697,0.17867240578976243,0.006203316875553868,0.10262902477106807,0.06334135122589357,4445,10034,9218,2
493,128768,24567,0.18492286400455896,0.00761183701713681,0.10335002238775594,0.0661863475393821,4648,10380,9539,2
503,131911,25158,0.12493043962159155,0.0037761348278877492,0.06860640750457112,0.046585579139836235,4785,10615,9758,2
513,132785,25335,0.034497730412472866,0.001026248273139925,0.018551411091375567,0.012078152753108348,4813,10702,9820,2
523,133201,25416,0.016367642429965377,0.0006295247088448222,0.008301857097891092,0.0051542335536669814,4825,10737,9854,2
533,133881,25553,0.0266113567878527,0.000978358705435761,0.013853559268970375,0.008726959652486987,4845,10806,9902,2
543,134762,25732,0.034237525260376184,0.0006606559925384735,0.018498367791077257,0.012241566920565832,4887,10883,9962,2
553,135316,25842,0.02143796919743054,0.0005804504295333178,0.01106725485643526,0.007042798545004256,4906,10934,10002,2
563,136044,25994,0.028006463029929984,0.00130799415249673,0.014811110256212972,0.008848195737477879,4937,11010,10047,2
573,138299,26436,0.085300348010289,0.002458768346194583,0.04667877137237101,0.03135875321531245,5041,11197,10198,2
583,138890,26563,0.022248992960132514,0.0006023416029815909,0.009825697398637203,0.00658811128261115,5069,11263,10231,2
593,140009,26792,0.041766198865332935,0.0014183338309943267,0.022058823529411766,0.014668557778441326,5115,11368,10309,2
603,140877,26968,0.0321862948679917,0.0012607534856125778,0.016797686146544054,0.011087214476416493,5153,11449,10366,2
613,141653,27139,0.02859353697630716,0.0016212830244297875,0.014738936585725339,0.009359224731935591,5187,11546,10406,2
623,142715,27349,0.0388314015137665,0.0011334966543566493,0.020805148268675272,0.013711653076894951,5216,11648,10485,2
633,143450,27489,0.026737967914438502,0.0008730765033286041,0.013969224053257666,0.009385572410782495,5239,11710,10540,2
643,144203,27633,0.027250027141461297,0.0008685267614808381,0.014584011869865741,0.009191908225672204,5264,11776,10593,2
653,144774,27741,0.020583252225947153,0.0009372409069608161,0.010742222702858585,0.006740924984679716,5286,11819,10636,2
663,146347,28038,0.056102432413153575,0.002389614095156573,0.03010200442256937,0.018902917469149013,5342,11943,10753,2
673,146596,28085,0.00886594267402528,0.0002848495638241054,0.004771230194053766,0.0030265266156311197,5350,11961,10774,2
683,147252,28218,0.02324757247147211,0.0008505209440782479,0.012616060670494011,0.00790275710539372,5374,12028,10816,2
693,148590,28488,0.04696714406065712,0.0014743049705139006,0.025800336983993262,0.016568379668632408,5422,12161,10905,2
703,151088,28967,0.08623606172541168,0.0028653295128939827,0.04881416784616978,0.030482963372113096,5508,12375,11084,2
713,155933,29879,0.16215402121891628,0.006057766324174169,0.09163626627397169,0.05726429934067405,5709,12733,11437,2
723,159932,30614,0.1306265107467172,0.006434964395374665,0.07209120010452734,0.045632717057555366,5881,13016,11717,2
733,162718,31109,0.08955607701951204,0.0035038091870519786,0.04734964158282169,0.03130926741457456,5989,13205,11915,2
743,166475,31801,0.11814093896418351,0.0046539416999465425,0.0648721738310116,0.042640168548158865,6149,13450,12202,2
753,170002,32491,0.10855313779200394,0.0041549967683358465,0.062417284786556275,0.037795081714936445,6298,13742,12451,2
763,174219,33273,0.1267393983109428,0.005349682926096234,0.07104859796231179,0.04523186968412827,6470,14039,12764,2
773,177675,33951,0.10179376159759654,0.004094135666107036,0.05616918500191452,0.036434862007010106,6619,14339,12993,2
783,182248,34811,0.13136652207635519,0.004538795208411135,0.0682830139898308,0.04518686622044756,6791,14704,13316,2
793,187447,35743,0.14545505413647428,0.005595501217021515,0.07995971239123745,0.052989396525193744,7000,15031,13712,2
803,189813,36179,0.06539705353934602,0.002625832665358357,0.03609828906271594,0.023328450205920562,7099,15199,13881,2
813,190753,36370,0.025845477041517736,0.0007148748968930437,0.014077536431124553,0.009155897717899368,7129,15290,13951,2
823,192307,36667,0.04238143289606458,0.00079090190089181,0.02383614694411869,0.015327133389696457,7186,15403,14078,2
833,193001,36796,0.018860745733231873,0.000489183606913795,0.009919556473529732,0.006386563756930101,7216,15454,14126,2
843,194015,36994,0.027409850245985835,0.0007568794939719955,0.01494837000594691,0.009406930853651943,7258,15531,14205,2
853,195007,37185,0.026677423692349066,0.0004302810272959527,0.014764017749092376,0.00935861234368697,7288,15609,14288,2
863,195736,37326,0.019530622086481274,0.00048223758238225364,0.010636017789208595,0.006670953222954509,7312,15668,14346,2
873,196671,37520,0.02492004264392324,0.0006929637526652452,0.01329957356076759,0.008582089552238806,7343,15764,14413,2
883,197899,37773,0.03250999391099463,0.0014295925661186562,0.016784475683689407,0.011172001164853201,7393,15895,14485,2
893,198906,37966,0.026523731759995787,0.0011325923194437128,0.01364378654585682,0.009745561818469157,7423,15981,14562,2
903,201641,38496,0.07104634247714048,0.0029093931837073984,0.03862738985868662,0.02595074812967581,7581,16165,14750,2
913,202255,38604,0.01590508755569371,0.0004403688736918454,0.008082064034815045,0.005413946741270334,7594,16204,14806,2
923,202814,38700,0.014444444444444444,0.0003359173126614987,0.006563307493540052,0.0042377260981912145,7608,16244,14848,2
933,203097,38751,0.007303037340971846,0.00020644628525715464,0.0034837810637144847,0.002116074423885835,7620,16263,14868,2
943,203737,38873,0.016463869523834024,0.00043732153422684127,0.009055128238108712,0.005633730352686955,7643,16314,14916,2
953,204200,38956,0.011885203819694014,0.00041071978642571105,0.005442037170140672,0.003568128144573365,7656,16355,14945,2
963,204631,39036,0.011041090275642996,0.0001537042729787888,0.005738292857874782,0.003740137309150528,7676,16386,14974,2
973,205243,39153,0.01563098613133093,0.00035757157816770105,0.00791765637371338,0.005389114499527494,7697,16441,15015,2
983,205804,39259,0.014289717007565145,0.0003056623958837464,0.007692503629740951,0.004839654601492651,7712,16490,15057,2
993,206261,39347,0.011614608483493024,0.0004066383714133225,0.006048745774773172,0.003685160240933235,7723,16535,15089,2
1003,207418,39560,0.02924671385237614,0.0006825075834175935,0.015546006066734074,0.010035389282103135,7756,16629,15175,2
1013,211303,40276,0.09645942993345913,0.0025821829377296653,0.05569073393584269,0.03433806733538584,7914,16898,15464,2
1023,212978,40596,0.04126022268203764,0.0011823825007389892,0.022957926889348706,0.014090058133806286,7979,17033,15584,2
1033,216497,41253,0.08530288706275907,0.002472547451094466,0.04751169611907013,0.030906843138680824,8112,17303,15838,2
1043,219731,41853,0.0772704465629704,0.002867177980073113,0.042362554655580247,0.027835519556543138,8225,17544,16084,2
1053,222269,42330,0.05995747696669029,0.002008032128514056,0.03413654618473896,0.02116702102527758,8325,17752,16253,2
1063,222709,42427,0.010370754472387866,0.00021212906875338818,0.005656775166757018,0.003417634996582365,8339,17807,16281,2
1073,222907,42473,0.004661785134085184,0.00011772184682033291,0.0020248157653097263,0.0015539283780283946,8345,17837,16291,2
1083,223479,42603,0.013426284533953009,0.00039903293195314883,0.006971340046475601,0.004600614980165716,8364,17920,16319,2
1093,224616,42819,0.02655363273313249,0.0009341647399518905,0.014619678180247087,0.009294939162521311,8403,18006,16410,2
1103,225334,42960,0.016713221601489758,0.0004888268156424581,0.009427374301675978,0.005470204841713222,8429,18068,16463,2
1113,229560,43707,0.09668931750062919,0.003157388976594138,0.053286658887592375,0.0336559361200723,8568,18361,16778,2
1123,233302,44405,0.08426978943812634,0.003580677851593289,0.04542281274631235,0.03010922193446684,8711,18645,17049,2
1133,237472,45174,0.09230973568867047,0.0034754504803648115,0.0516668880329393,0.033404170540576435,8886,18939,17349,2
1143,239682,45591,0.04847447961220416,0.002061810445043978,0.027198350551643966,0.017218310631484286,8973,19108,17510,2
1153,240012,45663,0.007226857630904671,0.00021899568578499003,0.003985721481286819,0.0025622495236843836,8984,19151,17528,2
1163,240379,45729,0.008025541778739967,0.0002405475737496993,0.004242384482494697,0.002886570884996392,8993,19180,17556,2
1173,240834,45818,0.009930594962678424,0.00034920773495132916,0.005369068924876686,0.003601204766685582,9011,19219,17588,2
1183,243948,46419,0.06708459897886641,0.0028221202524828194,0.03770007970873995,0.023611021349016565,9137,19474,17808,2
1193,246401,46874,0.052331783078039,0.0018987071724196783,0.0289286171438324,0.019264410974100782,9223,19676,17975,2
1203,249621,47479,0.06781945702310495,0.002569557067335032,0.038079993260178184,0.023863181617135996,9367,19898,18214,2
1213,251040,47751,0.029716655148583276,0.0011099243994890158,0.016083432807689892,0.01059663671964985,9420,20021,18310,2
1223,251508,47844,0.009781790820165538,0.000564334085778781,0.004974500459827774,0.0031560906278739237,9437,20064,18343,2
1233,252514,48045,0.02093870329899053,0.0007076698928088251,0.011426787386824852,0.007222395670725362,9477,20159,18409,2
1243,253466,48228,0.019739570374056565,0.0006427801277266318,0.010471095629095132,0.0065729451770755575,9505,20246,18477,2
1253,254568,48443,0.022748384699543794,0.0007224986066098301,0.01234440476436224,0.00800941312470326,9549,20345,18549,2
1263,255186,48560,0.01272652388797364,0.0004324546952224053,0.006548599670510708,0.004365733113673806,9570,20399,18591,2
1272,255659,48658,0.009720909203008755,0.00047268691684820586,0.0051584528751695505,0.0033499116280981543,9583,20452,18623,2
1282,261505,49706,0.11761155594898,0.0029171528588098016,0.06669214984106546,0.04450166981853297,9789,20836,19081,3
1292,261979,49799,0.009518263418944156,0.00038153376573826786,0.0050201811281351035,0.00341372316713187,9802,20881,19116,3
1302,262388,49888,0.008198364336112892,0.0002204939063502245,0.004530147530468249,0.002665971776779987,9822,20927,19139,3
1312,262779,49964,0.007825634456808903,0.0002601873348811144,0.003982867664718597,0.0027619886318149068,9838,20961,19165,3
1322,263167,50038,0.007754106878772133,0.00019984811543227146,0.004236780047164155,0.002438147008273712,9848,20992,19198,3
1332,263561,50114,0.007862074470207927,0.000299317555972383,0.004190445783613362,0.0026539489962884625,9864,21025,19225,3
1342,263963,50198,0.008008287182756285,0.0001792900115542452,0.0045021714012510455,0.0026096657237340134,9877,21067,19254,3
1352,265361,50442,0.027714999405257523,0.0008326394671107411,0.01580032512588716,0.009912374608461203,9918,21166,19358,3
1362,268665,51064,0.06470311765627448,0.001840827197242676,0.037932790224032585,0.023441171862760457,10071,21406,19587,3
1372,273165,51835,0.08681392881257838,0.0033375132632391244,0.04867367608758561,0.03115655445162535,10199,21687,19949,3
1382,275659,52294,0.047691895819788124,0.0021608597544651395,0.02677171377213447,0.016655830496806516,10269,21881,20144,3
1392,278822,52866,0.05983051488669466,0.002988688381946809,0.03359437067302236,0.020996481670638972,10370,22104,20392,3
1402,285941,54154,0.13145843335672341,0.0052073715699671305,0.07421427780034716,0.048731395649444176,10643,22589,20922,3
1412,288724,54700,0.050877513711151734,0.00170018281535649,0.029012797074954296,0.01806215722120658,10747,22831,21122,3
1422,291719,55303,0.05415619405818853,0.0018624667739543968,0.030414263240692185,0.0200531616729653,10886,23097,21320,3
1432,296668,56162,0.08812008119368968,0.0026352337879705138,0.05135144759802002,0.031142053345678572,11052,23404,21706,3
1442,300249,56833,0.06300916720919185,0.0022170218007143737,0.035665898333714564,0.02294441609628209,11171,23686,21976,3
1452,303062,57329,0.049067662090739414,0.0018838633152505713,0.02754277939611715,0.017704826527586388,11269,23875,22185,3
1462,304002,57502,0.016347257486696114,0.00048693958471009705,0.009669228896386212,0.00554763312580432,11304,23943,22255,3
1472,304874,57665,0.015121824330182953,0.0006416370415329922,0.0083412815399289,0.005202462498916154,11339,24010,22316,3
1482,306184,57930,0.022613499050578283,0.0007767995857068876,0.01246331779734162,0.008268600034524426,11396,24138,22396,3
1492,307039,58096,0.014717020104654366,0.0004647480033048747,0.008675296061690995,0.004871247590195539,11429,24208,22459,3
1502,309994,58671,0.0503655979956026,0.0019259941027083226,0.02877060217143052,0.017862316987949753,11539,24466,22666,3
1512,314652,59502,0.07828308292158247,0.0032603946085845853,0.044990084366912035,0.027965446539612113,11719,24781,23002,3
1522,316873,59902,0.03707722613602217,0.0018363326767052853,0.020216353377182732,0.012286735000500818,11789,24921,23192,3
1532,318146,60115,0.02117607918156866,0.0008816435165931964,0.01187723529901023,0.00751892206604009,11821,24993,23301,3
1542,318639,60200,0.00818936877076412,0.00018272425249169435,0.004667774086378738,0.0029069767441860465,11836,25013,23351,3
1552,319214,60303,0.00953518067094506,0.0001824121519659055,0.005389449944447208,0.0035487455018821615,11856,25047,23400,3
1562,319817,60410,0.009981791094189703,0.00018208905810296309,0.005628207250455223,0.0037245489157424266,11868,25081,23461,3
1572,320364,60515,0.009039081219532348,0.00033049657109807487,0.005007023052135834,0.0030075187969924814,11890,25129,23496,3
1582,326247,61584,0.09552805923616524,0.0032151208106001557,0.05467329176409457,0.03457066770589764,12129,25551,23904,3
1592,327503,61799,0.020323953462030128,0.0007767115972750369,0.011213773685658344,0.007459667632162333,12168,25624,24007,3
1602,328215,61936,0.011495737535520537,0.00038749677086024286,0.006652027899767502,0.004036424696460863,12191,25689,24056,3
1612,328895,62067,0.010955902492467817,0.00025778594099924273,0.006267420690544089,0.0038023426297388307,12219,25741,24107,3
1622,332341,62693,0.05496626417622382,0.0019619415245721215,0.031167753975722967,0.019970331615969884,12340,25982,24371,3
1632,338930,63981,0.10298369828542848,0.0034541504509151156,0.05856426126506307,0.03837076632125162,12611,26539,24831,3
1642,344013,64948,0.07826261008807045,0.0029562111227443492,0.044943647225472685,0.027945433269692677,12820,26932,25196,3
1652,349150,65925,0.0779218809252939,0.0025938566552901024,0.0445809632157755,0.028729616989002654,13021,27361,25543,3
1662,355151,67056,0.08949236459078978,0.002922930088284419,0.05070388928656645,0.03352421856358864,13260,27826,25970,3
1672,358700,67644,0.05246585062976761,0.0013304949441192123,0.029625687422387796,0.019292176689728577,13376,28000,26268,3
1682,362517,68310,0.05587761674718197,0.001888449714536671,0.03132777045820524,0.020172741911872346,13506,28247,26557,3
1692,365524,68892,0.04364802879869941,0.001930557974801138,0.024560181153109213,0.015560587586367067,13620,28508,26764,3
1702,368085,69392,0.03690627161632465,0.0016284297901775421,0.021140765506110215,0.012883329490431174,13720,28731,26941,3
1712,372787,70313,0.06687241335172728,0.0025884260378592865,0.038157950876793766,0.024234494332484747,13907,29124,27282,3
1722,382407,72100,0.13342579750346742,0.004285714285714286,0.07497919556171984,0.05090152565880721,14253,29872,27975,3
1732,386448,72859,0.05546329211216185,0.0018803442265197161,0.031128618290122017,0.020423008825265238,14393,30200,28266,3
1742,390341,73623,0.05287749752115507,0.0019015796693967917,0.030058541488393573,0.019205954660907597,14560,30549,28514,3
1752,392199,73979,0.025115235404641858,0.0007704889225320699,0.014382459887265305,0.009299936468457264,14631,30701,28647,3
1762,399415,75393,0.09571180348308199,0.0028384598039605797,0.0536919873197777,0.03647553486397941,14942,31330,29121,3
1763,399416,75394,1.326365493275327e-05,0.0,0.0,0.0,14942,31331,29121,3
1773,401031,75702,0.02133365036590843,0.0007001136033394098,0.012377480119415604,0.00748989458666878,15000,31462,29240,4
1783,401802,75856,0.01016399493777684,0.0003163889474794347,0.005708183927441468,0.00359892427757857,15030,31528,29298,4
1793,403054,76091,0.016453982731203427,0.0005519706667017124,0.00938350133392911,0.005913971428946918,15082,31623,29386,4
1803,405430,76551,0.031038131441783908,0.0008099175712923411,0.01792269206150148,0.011378035557994017,15181,31827,29543,4
1813,407782,77007,0.03054267793836924,0.000909008271975275,0.018063292947394394,0.010830184268962562,15287,32013,29707,4
1823,408611,77166,0.01074307337428401,0.0002203042790866444,0.006000051836300962,0.003926599797838427,15321,32074,29771,4
1833,409934,77439,0.017084414829736955,0.000568189155335167,0.00967212903059182,0.006327561048050724,15370,32211,29858,4
1843,413928,78165,0.051097038316382015,0.0016247681187232137,0.029911085524211605,0.018614469391671464,15509,32479,30177,4
1853,415271,78410,0.017127917357479913,0.0006504272414232878,0.009526846065552864,0.006210942481826297,15569,32560,30281,4
1863,418040,78947,0.0350741636794305,0.0009373377075759687,0.02012742726132722,0.013135394631841615,15682,32788,30477,4
1873,419216,79170,0.014854111405835544,0.0004168245547555892,0.008513325754705064,0.005292408740684602,15728,32888,30554,4
1883,419732,79279,0.00650865929186796,0.0001135231271837435,0.003632740069879792,0.00227046254367487,15757,32935,30587,4
1893,422053,79712,0.029117322360497792,0.0008405258932155761,0.016672521075873144,0.010889201124046568,15829,33108,30775,4
1903,423038,79898,0.012328218478560164,0.00046309044031139703,0.006796165110515908,0.004343037372650129,15867,33183,30848,4
1913,424523,80176,0.018521752145280384,0.0003866493713829575,0.010514368389543005,0.006884853322690082,15932,33285,30959,4
1923,424832,80229,0.003851475152376323,4.985728352590709e-05,0.0019942913410362834,0.0012838250507921077,15939,33303,30987,4
1933,425435,80342,0.007505414353638197,0.00019914863956585596,0.003970526001344253,0.0024022304647631377,15958,33346,31038,4
1943,426204,80491,0.009553863164825881,0.00026089873401995253,0.00516827968344287,0.0031556323067175214,15992,33402,31097,4
1953,427648,80766,0.017878810390510858,0.0005076393531931754,0.010462323254834956,0.006203105267067826,16054,33510,31202,4
1963,428509,80939,0.010637640692373268,0.00033358455132877847,0.006016876907300559,0.003743559964911847,16087,33588,31264,4
1973,431323,81499,0.03452803101878551,0.0013619799015938845,0.019619872636474068,0.012049227597884637,16200,33840,31459,4
1983,434996,82211,0.04467771952658403,0.001435331038425515,0.025580518422108962,0.01644548783009573,16358,34122,31731,4
1993,436440,82538,0.017494972012891033,0.0005209721582786111,0.010031742954760232,0.006142625215052461,16430,34289,31819,4
2003,436863,82624,0.005119577846630519,0.00015733927188226181,0.0027957978311386523,0.001646010844306739,16448,34325,31851,4
2013,438177,82922,0.01584621692675044,0.00041002387786112253,0.008682858590000241,0.005306191360555703,16513,34486,31923,4
2017,438403,82977,0.0027236463116285235,6.0257661761693e-05,0.0016028538028610337,0.0009038649264253949,16525,34516,31936,4
2027,440874,83449,0.029610900070701867,0.0013541204807726876,0.01616556219966686,0.010329662428549173,16609,34723,32117,5
2037,442925,83845,0.02446180452024569,0.0011091895760033394,0.013310274912040074,0.008205617508497824,16680,34891,32274,5
2047,446433,84570,0.04148043041267589,0.0015135390800520279,0.02367269717393875,0.014083008158921603,16828,35228,32514,5
2057,448398,84953,0.023130436829776464,0.0008828411003731475,0.012901251280119595,0.008075053264746388,16897,35390,32666,5
2067,450807,85439,0.028195554723252848,0.0008895235197041164,0.016058240382026943,0.010100773651377007,16991,35604,32844,5
2077,452480,85769,0.019505882078606488,0.0006878942275181009,0.010948011519313504,0.006855623826790566,17052,35747,32970,5
2087,454637,86215,0.025018848228266544,0.0011018964217363568,0.01374470799744824,0.008513599721626167,17140,35958,33117,5
2097,455875,86458,0.014319091350713641,0.00045108607647643945,0.007656896990446228,0.004834717435055171,17176,36074,33208,5
2107,456263,86552,0.0044828542379147795,8.087623625103984e-05,0.0021721046307422126,0.0013517885201959517,17186,36129,33237,5
2117,457152,86749,0.010247956748780965,0.00036888033291450047,0.005602370056138976,0.0033660330378448167,17214,36231,33304,5
2127,457889,86893,0.008481695878839492,0.00037977742741072355,0.004568837535819916,0.0026814588056575327,17247,36286,33360,5
2137,458595,87046,0.008110654136893138,0.00024125175194724627,0.004480389679020288,0.0027341865220687914,17271,36360,33415,5
2147,460290,87385,0.019396921668478572,0.000617955026606397,0.010493791840704926,0.006316873605309836,17320,36517,33548,5
2157,461480,87627,0.013580289180275486,0.0005591883780113435,0.007383568991292638,0.0044963310395197825,17360,36627,33640,5
2167,463367,87997,0.021443912860665704,0.0007613895928270281,0.011318567678443584,0.007136606929781697,17422,36799,33776,5
2177,465219,88340,0.020964455512791486,0.0006791940230925968,0.01129726058410686,0.0073805750509395515,17483,36934,33923,5
2183,467366,88759,0.024189096316993206,0.0007097871765116777,0.013700019152987302,0.008303383318874705,17564,37112,34083,5
2193,472827,89769,0.06083391816774165,0.0019383083247000634,0.03392039568225111,0.022279406031035214,17779,37500,34490,6
2203,476248,90434,0.03782869274830263,0.0013269345600106155,0.02165114890417321,0.013612137028108897,17943,37755,34736,6
2213,477551,90695,0.014366833893819946,0.0006284800705661834,0.00785048789900215,0.005193230056783725,17996,37873,34826,6
2223,478201,90824,0.007156698669955078,0.0001871751959834405,0.0038425966704835725,0.0025323702985994893,18023,37929,34872,6
2233,478517,90889,0.0034767683658088436,8.801945229895806e-05,0.0017933963405912707,0.0011992650375733038,18035,37961,34893,6
2243,479298,91041,0.008578552520293055,0.00024164936676881844,0.004613306092859261,0.0030206170846102305,18066,38021,34954,6
2253,479714,91117,0.0045655585675559995,0.00015364860563890382,0.0024474027898196823,0.0015364860563890383,18080,38048,34989,6
2263,480882,91348,0.012786267898585628,0.000383150151070631,0.007071857074046503,0.004477383193939659,18142,38138,35068,6
2273,481767,91539,0.009668010356241602,0.0002621833316946875,0.005473077049126602,0.0034957777559291667,18183,38232,35124,6
2283,482489,91697,0.00787375813821608,0.00030535350120505577,0.004416720285287414,0.0026282212068006587,18213,38314,35170,6
2293,483755,91976,0.013764460293989736,0.00034791684787335825,0.007806384274158476,0.004751239453770549,18270,38456,35250,6
2303,484672,92169,0.009949115212273107,0.000227842333105491,0.005620110883268778,0.003493582440950862,18315,38545,35309,6
2313,485984,92439,0.01419314358658142,0.0004110819026601326,0.007843009984963057,0.005106069948831121,18362,38680,35397,6
2323,486816,92611,0.008983814017773267,0.0002159570677349343,0.004967012557903489,0.003185366749090281,18397,38756,35458,6
2333,487743,92801,0.009989116496589477,0.00028016939472634995,0.005495630435016864,0.003480565942177347,18447,38833,35521,6
2343,488671,92977,0.009980963033868591,0.0002688837024210289,0.005539004269873194,0.0034309560428923283,18473,38914,35590,6
2353,489736,93195,0.01142765169805247,0.00033263587102312354,0.006384462685766404,0.0038521379902355275,18516,39018,35661,6
2363,491366,93523,0.01742886776514868,0.0005880906301123788,0.009912000256621365,0.006137527666991008,18583,39168,35772,6
2373,493949,94047,0.027464990908800918,0.0011270960264548576,0.01515199846885068,0.00985677374078918,18666,39423,35958,6
2379,496017,94473,0.021889852127062757,0.0007727075460713643,0.011918749272278852,0.007907021053634371,18750,39617,36106,6
2389,497888,94812,0.0197337889718601,0.0008332278614521368,0.010937434080074252,0.0071088047926422815,18813,39758,36241,7
2399,500146,95221,0.023713256529547054,0.0008296489219814957,0.013106352590289957,0.008863591014587118,18897,39918,36406,7
2409,502184,95593,0.02131955268691222,0.0007636542424654525,0.011580345841222684,0.008002678020357139,18976,40058,36559,7
2419,504982,96101,0.02911520171486249,0.0011238176501805392,0.0165659046211798,0.010260038917388997,19083,40249,36769,7
2429,507148,96496,0.02244652628088211,0.0008083236610843973,0.012674100480848946,0.008000331619963523,19166,40400,36930,7
2439,513468,97601,0.06475343490333091,0.0023053042489318758,0.03601397526664686,0.023852214628948473,19376,40817,37408,7
2449,514858,97859,0.014204109994992796,0.00039853258259332303,0.007858245026006806,0.005068516947853544,19424,40924,37511,7
